web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666670394-7179","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Cute little noodle place... cool how you can watch them make noodles.  The noodle soup was ehh.. I think the name over hyped the food. Good place to try at least once especially for tourist.","3 star rating"
"1666670394-7180","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Having had many great Asian noodle dishes in California, this was just ok. We ordered 2 most popular (in combo, which had a side dish to each) dishes & they were decent to say the least. Noodles were good but both lack the great flavor we were looking for. Forgot that we were in Montréal & not California. Btw, they nearly forgot our 2nd dish. We waited a very long time after the 1st dish came out so had to flag the waitress.","3 star rating"
"1666670394-7181","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Delicious and authentic taste. The vegetarian broth could be thought out a bit more. 

It's worth going there instead of ordering!","4 star rating"
"1666670394-7182","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","We chose Nouilles de Lan Zhou based on Yelp reviews and we're glad we did.  
The noodles were delicious.  The portions are enormous- four of us could have split one small portion.  
The only downside was it was a little warm in the restaurant, but that could have been the extra spice added to the noodles.  Would be perfect for a cold winter day!","5 star rating"
"1666670394-7183","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","There is nothing I love more than noodle soup. The noodles here are hand-pulled and phenomenal! Just the right amount of chewiness (I ordered the thick round noodles). 

The bowls of soup here are HUGE. I ordered the medium and couldn't finish (I ordered the thick noodles, remember?). Everything was very fresh and I could see the lady in the kitchen area thoroughly washing all the veggies. 

The broth is good and warming and I had mine with the chili oil so it had a little bit of bite to it, but not really spicy, so it was perfect. The only criticism is that the broth could have been a little thicker. All in all, I would come back here again!","4 star rating"
"1666670394-7184","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","If I have had not eaten so many places, I would recommend this place. But the tenderness of the soup, and the essence of noodles are both missing at this place.

location: in chinatown, adjacent to a market, this place is always compared with the other place, which sserves the same kind of noodles. the seats are fairly limited, that is to say that you have to wait in line until someone finished their food and then you can grab your seats and eat.

Food: they have three sizes of noodles. Small, medium and large. And you can choose the size of the noodles, and the thickness. In addition, you can choose how spicy you want the soup to be. I had medium, size 2 and less spicy for lunch. The portion is huge. I barely could finish it but I saw many men were eating large size. My ""OMG"" face is clearly showing towards them. I found the soup bit salty and I wished that I could add more spice into my soup to alleviate some saltiness. The noodle is less tendered and made me even miss more about China. I wanted to eat the real, autentihc one.

Price: small for 7? Medium for 10. Very pricy with regard to their qualities and limited other choices for lunch, and service quality. 

Overall: although I probably won't be back in a while, I still do not recommend to come to this place. Why? It's just not worth to spend 10 dollars to eat something that is not that delicious. I 'd rather spend the same amount of money on Ramen than this.","3 star rating"
"1666670394-7185","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","I'm not from Montreal but whenever I am in the Chinatown area I go to Lan Zhou. I recommend the place as it is one of the better hand pulled noodle I have had outside of Asia
-I usually get the Spicy Beef noodle Combo which includes a salad and tea egg. I recommend getting the medium for $12.97 CAD (before tax) and going with the spicy cucumber salad
-the noodles are fresh (high volumes at this restaurant) and beef is tender. The broth is flavorful. I usually skip drinking the broth (too much sodium) but couldn't help myself from taking a few sips. The waiter does ask you how spicy you want your noodles so don't be shy if you can't handle spicy
-the spicy cucumber salad is okay but I think it is superior vs the other 2 choices
-I wish they would give you the tea egg separately vs dropping it in the broth
-the restaurant provides free tea or water
-oddly shaped restaurant, L-shaped because it is basically on top of the large supermarket which is downstairs

Would definitely come back and deserves to be in my Montreal Chinatown rotation","4 star rating"
"1666670394-7186","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Very busy, very yummy. Tricky to get a table sometimes... Often. But turnover is pretty quick here. Worth the wait.
They got that beef soup that is simply unrivalled. Get it spiced up. If you have room for a side I dig that cucumber salad with peanuts.","5 star rating"
"1666670394-7187","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Honestly in terms of food I would have given 3.5 or 4. The reason I am giving one star is because of service was just horrible.

I asked for a bowl so that I can share the noodle. The waiter gave ridiculous reason and refused to give a bowl. I was first surprised by his attitude then the fact that restaurant is refusing to give an empty bowl to customer. Seriously, wtf? Later on he brought the bowl but then why did he even refuse to give to begin with? Because of service I was about to give zero tip but I still tipped.

Another thing, this place debit or cash only. I wasn't clear on it since I could not find any sign.","1 star rating"
"1666670394-7188","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Came here with my mom and dad to try their hand pulled noodles. I was expecting more since reading all the great reviews on this place. We ordered a small bowl of the Lang Zhou beef noodles (medium) and a medium bowl of the beef tendon with large noodles. We also split the cucumber salad which was really delicious. I was expecting more kick but got a timid visit to my taste buds. I had to add quite a lot of the chilli sauce to my soup. It was good nonetheless. One thing. Both bowls had the same size noodles. I don't know if we got the medium or the large lol! Portions are HUGE! We could easily split a medium bowl for the three of us. Cheap fare for good eats. Not the best but still satisfying!","3 star rating"
"1666670394-7189","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Food is delicious. Portions are huge. Super crowded and a bit awkward to stand at the front due to people coming in to go to the grocery store in the basement but the noodles are delicious. I love that they have extra fat and thick hand cut noodles to choose from. Certainly a gem in Montreal.","5 star rating"
"1666670394-7190","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Great for a quick dinner/lunch. Noodles are handmade. You can choose the size of the noodles (I like the two xi). Service is quick and the wait is never too long. It's good for small groups (1-3 people) because the place is quite small and tables are limited. Affordable and very tasty.","5 star rating"
"1666670394-7191","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","If you love garlic, this is for you.

I have never, ever been to a restaurant in Hong Kong with food like this.

No thanks.","1 star rating"
"1666670394-7192","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","My husband and I are traveling in and I saw a big line down the street. We grabbed a menu and waited, I am so glad we did. 

We got seated pretty quickly and was asked if it was okay to sit with another couple at a bigger table, we had no problem with it so we squeezed in. I didn't even care that there was not a lot of wiggle room. 

We got the beef noodle and even got to pick what kind of noodles. If you didn't already know they hand make the noodles right there, I took a video and will add it so you can see what you're getting into. 

We ordered a large to split and we couldn't finish it. The meat was cooked perfectly, the noodles were out of this world, and the soup was spicy and had a mix of dry spices and oil that made every bite so good. They added fresh veggies and herbs on top. 

I can't recommend it more. We honestly loved it so much that after just finishing the left overs today for lunch we are heading back again tonight since we leave tomorrow.","5 star rating"
"1666670394-7193","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Definitely five stars! I can tell that it's good enough with no much difference of that in China. I love fresh handmade noodles, especially when you can see how the chef make it. Amazing! I was a little surprised when the first time I had it here since there was so much beef which was kind of pressure  for me to eat it up though it's not greasy at all, but too much, I like its soup also which makes me have quite good appetite. This place is a little crowded so avoid to come at rush hours if you don't want to wait in a line. Besides, I love the decoration of this place, wooden chair wooden table, the containers for the chopsticks and sauces, and the lamps, very classic Chinese.","5 star rating"
"1666670394-7194","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Good, addictive & inexpensive Chinese Beef noodle soup.

TASTE :
This Beef Noodle Soup is different from Japanese Ramen. This is more light & spicy I would say. If you like Asian noodles, you'd better try it to enlarge your taste. It worth it.

I never tried Chinese noodle in China so I don't know the original taste of Chinese Ramen but this is one of the most delicious Ramen in Montreal. Much better than other Japanese Ramens with fake tacky instant taste.

ORDER TIP :
You can choose the shape of noodle(5~6) & it varies final outcome. You can also choose it to be spicy or not.

(If it is your first time & you don't fancy coriander, ask them not to put it because they put a lot then you'd expect.)","5 star rating"
"1666670394-7195","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","What to add to the long list of this noodle and beef broth soup spots accolades!? 

the point: today being New Years Day.... LONG FRESH HAND PULLED noodles for an auspiciously long, healthy and prosperous life and red monkey year. Red Monkey is said to be prosperous for small businesses so happy to appease the plucky celestial primate.

...shivering when I arrived and fortified for the stroll all the way back to Mile End afterwards.  Umm, so, yesh happy comfort camper.","4 star rating"
"1666670394-7196","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Try if you've never been, but if you've had beef noodle soup from Asia before, this place isn't worth a second visit.

MSG soup! Maybe it's my hyper sensitivity to MSG, but I was thirsty for at least two hours after having their signature beef noodles. 

I ordered the thick noodles. Noodles were a bit undercooked and lacked elastic texture that you'd expect from handmade Chinese noodles. The beef was a bit dry.

The soup base is not made from beef; it tastes like a concentrate based stock flavored with lots of MSG and pepper oil. I'd expect something like this from a street vendor in China except this was 10x the cost.","2 star rating"
"1666670394-7197","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","As a Chinese who loves Lanzhou noodles, I can say this is authentic and delicious.

They gave a lot of beef slices and hand stretched noodles are the best! 

We will definitely come back Whenever we are in town.","5 star rating"
"1666670394-7198","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Delicious noodle bowls can be found here!  We were looking for a quick, tasty lunch in Chinatown and we were so happy we stopped here. 

The place was packed - always a good sign - but we were seated promptly by friendly staff. The app was presented right away (spicy cucumber salad - yum!). The noodles were brought out in less that ten minutes. Steaming hot, amazing noodles and so filling! Huge portions (a small is more than enough) packing a flavour punch. It was also fun to watch the chef making the noodles from where we sat. Highly recommend!","5 star rating"
"1666670394-7199","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Amazing hand-pulled noodles. Delicious and excellent for the price! Four stars because the wait can be long, the establishment isn't super clean, and the drink selection is minimal.","4 star rating"
"1666670394-7200","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","You'd have to wait up a little bit but you gotta try this ! Worth the wait, go with medium combo if you are starving.","4 star rating"
"1666670394-7201","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Yummmmm!!

We came at 8:45 because we arrived in Montreal late, but they still took us in! (They close at 9pm).

We order the neuilles jiazhiang (jiajiang men) and soupe de nouilles avec boeuf (noodle soup w/beef).  They were both delicious but I especially liked the jiazhiang men!

The edamame with takana (a japanese pickled vegetable) were good too.

The waiter also asked me if I was Japanese and wanted to practice his Japanese with me :)

Thumbs up for good food and friendly staff!","5 star rating"
"1666670394-7202","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","The impressive ancient art of hand making the noodles from dough is at full display in the front window. Combo of soup, vegetable side Is for newbies and tourists but just soup Is the way to go. If you want something extra go for extra beef. Only order large soup If you have a huge appetite. For Most medium Is more than enough food.","5 star rating"
"1666670394-7203","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Great food at a great price. I had one of the soups which was flavourful and spicy. Nice Chinatown character with lots a regulars.","5 star rating"
"1666670394-7204","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","The best noodles I have ever had. The hand made noodle had the perfect bite. Really great chew to them. The Broth was flavourful and tasted like someone gave it lots of love. The beef was tender and cooked in the broth. All in all the best noodles I have eaten so far. Sat at the counter and had a perfect view of the spectacular noodles being hand made. I will be back next time we are in Montreal.","5 star rating"
"1666670394-7205","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Yum yum yummmm. Love this place!! Such good comfort food. + you're in and out in 30 mins.","5 star rating"
"1666670394-7206","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Wow, so delicious. I had a small bowl of beef and vegetables, with noodles, medium spicy. Beef was ground beef, sauce had lots of peanuts, herbs, not much broth. Hubby had the beef tendon soup with noodles, also medium spicy. Baby bok choy in both. His broth was do wonderfully beefy and flavorful that this must be one of the recipes where the beef tendons are cooked for hours. Anthony Bourdain would love this place. Noodles are all made and hand-pulled on site. My small bowl was $8.99, hubby's large was $10.99. Cheap amazing food, well worth waiting for. On a very cold Friday at 1:30 we only waited about 10 minutes.","5 star rating"
"1666670394-7207","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Good noodles, large portions make this place a hit for many, the crowds and cramped seating is a turn off for me though. The hype and 30 min wait time had me psyched to get my food and though good, I left feeling the place was just overhyped.","3 star rating"
"1666670394-7208","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Very authentic handcraft traditional Chinese noodles!  Nice, clean environment and good service.  Overall, so impressive!","5 star rating"
"1666670394-7209","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Huge portions, great price and awesome noodles, what more could I ask for ? 

   This place reminds me of the Lan Zhou noodles i used to have in China as a kid. it's really authentic and the portions are huge ! ( I ordered a small and it was honestly more than enough) They only have a few things on the menu so if you're not into noodles, this is definitely not the place for you. As for the noodles, they have several option for the size and shape of the noodles, as well as the spiciness. 

  Highly recommend the place & will definitely be returning !","4 star rating"
"1666670394-7210","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","I have spent about 2 years living in China and I have eaten a lot of noodles. These are the best noodles I have had in Montreal, though of course not as good as what you can get in China. Nevertheless, for the price and service, this is the place to go in Motnreal for authentic Chinese noodles.","5 star rating"
"1666670394-7211","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Best noodles in Montreal. In addition a to very generous and affordable portions, the staff are super friendly and accommodating. I will definitely be back.","5 star rating"
"1666670394-7212","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This place was the perfect stop on a blistering New Year's Day! The noodles were perfectly al dente, the broth was nice and clean although I don't think their spicy is actually spicy. We ordered the Special Beef, Beef appetizer, pickled cucumbers and edamame - we needed to add some soy to the dishes for flavoring but otherwise everything was cooked well. The restaurant is cozy and the servers are quick and friendly. I like that there is a grocery store downstairs so you could shop while waiting to be seated. Who doesn't love a good bowl of steaming hot noodle soup with -35 windchills outside.","4 star rating"
"1666670394-7213","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Side dishes here are excellent. You get to choose from the three choices of noodles in the menu - I tried the Dry Noodle dish - comes with flat noodles topped with spicy pork, edamame, sliced cucumber and carrots along with some steamed bok choy.
Mix it up, top that mixture with some hot oil and you are in for a treat.

Warning: You better get a big bottle of water when you order this - makes you extremely parched/ thirsty even hours after you are done.","4 star rating"
"1666670394-7214","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Get the spicy noodles. Delish. We got the counter seat and watched them make the noodles. Mesmerizing!","5 star rating"
"1666670394-7215","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","The best bowl of noodles I've ever had. And that's saying a lot coming from someone who grew up in a Chinese restaurant. There's always a line there and the seating is a little cramped, but the line moves pretty fast so you're not waiting that long for a table.

The menu isn't that big, but the dishes that are offered are hit out of the park. The noodles are made by hand and you can watch them make it in the window. You have your choice of noodle type and thickness. I got the vegetable soup and added beef to it. The noodles had the right amount of chew and firmness. And unlike many noodles, they didn't absorb the soup at all. They had their own distinct flavor and added to the dish. 

The amount of food you get is a lot for the price. We enjoyed it so much that we stopped by and ate there before we left Montreal. Definitely a great local restaurant  to visit in Montreal.","5 star rating"
"1666670394-7216","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This is probably one of the best places I've ever eaten at! Watching them freshly pull the noodles in the window is mesmerizing. When my family and I were on our weeklong vacation in Montreal, we ate here 3 times. The hole-in-the-wall environment is super cozy and service is great. The portions are huge!!! My entire family went with the special beef noodles. We all loved having the ability to choose how thin or thick we wanted our noodles, and how spicy we wanted our soup. The noodles were cooked perfectly, and were obviously freshly made. I would definitely recommend anyone visiting the area to try this place out!!","5 star rating"
"1666670394-7217","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","A couple from Ottawa recommended this place.
OMG. Their noodles n soup is just... Amazing!
It's super affordable and satisfying.
For a small girl like me, size SMALL will fill u up n it only costs like $7!
If u haven't had any good noodles, please go to this one!!
Having tried different Chinese noodles, This is like the best one.","5 star rating"
"1666670394-7218","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Dan Dan noodle is the best chinese noodle dish I've ever eaten. Must have! Must recommend! Must go eat Dan Dan noodles. Also great edamame. The place is small and basic but who cares where you're eating the best noodle when you're eating the best noodle?","5 star rating"
"1666670394-7219","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Hands down the most authentic Chinese noodle place in Montreal! Unfortunately you cannot sit comfortably here and chat with friends over hours, but fortunately it means even when it's crazy crowded with long line, you will get sitted within 15min. 
Another cool thing about home-made noodle is that you get to decide how thick the noodles are as the chef is making them right next to you. 
ps: check out the Chinese grocery store in the basement at the same time (to stock up cheaper coconut water and add some varieties to your vege consumption)","5 star rating"
"1666670394-7220","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","This is quite a find.  We had the zha-jiang noodle combo and the dan and dan noodle.  Both were delicious.  The place is cramped and it's hard to bring a large group in.  However, the noodles are made to order, and the food is wonderful.  I highly recommend a visit.","5 star rating"
"1666670394-7221","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","The texture of the noodle was excellent. That tells me they had a master noodle maker making it. The soup was a bit bland by comparison. But they do not skimp on the portions with the noodles or the side dishes. Make sure you're hungry when you go.","4 star rating"
"1666670394-7222","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Delicious! They have a small menu and the beef tendon noodle soup is only available on weekends. I got a small beef noodle and my boyfriend got a large- the size difference is ridiculous! They're very generous in their portions and small was definitely more than enough for me. The noodles are great, chewy. I got the ""two xi"" size which I think is prefect; boyfriend got the ""three xi"" and it was a bit too thick. Highly recommended!!","5 star rating"
"1666670394-7223","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Very cheap, portions are big and it is a great place for a quick full meal. The menu is is very limited tho and seating is not comfy, so I wouldn't recommend it for a meal where you planning to stay and chill for a bit with friends or family.","4 star rating"
"1666670394-7224","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","Handmade noodles being pulled and stretched behind a window is always an interesting sight in Montreal. Exciting enough, I ran through the menu and realized that there's only like 3 main course options. This left me a bit disappointed but nonetheless, I opted for their signature Lan Zhou beef noodles. 

Like the menu, I was let down. Basically, there's a variety of noodle shapes and sizes available and the noodles I received were two times bigger than the ones depicted in the menu. Not only that but my noodles were definitely undercooked. My broth was average with the oil making most of the flavor but I got to admit that the beef was tender and packed with beefy goodness. Unfortunately, 2 out of the 3 entrees that I tried had unpleasant combinations of flavors that still haunt me to this day.

There are many other restaurants in Chinatown offering noodles and Nouilles de Lan Zhou wouldn't be my first pick.","2 star rating"
"1666670394-7225","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","We were initially heading for Jardin Nelson but instead found ourselves mesmerized window watching how the noodles were made. We decided to go in for a hot bowl of spicy beef noodles instead on this chilly Canadian night. The place is very small so we had to wait about 5-10 minutes to get seats. You order the size (small, medium, large), how thin or thick you want your noodles and spicy or not spicy. It's a fast turnover place so food came quickly. The small bowl came with an abundance of noodles (which I love) and was more than enough for me! Food was great! Noodles were freshly made. Price was very reasonable. My husband and I ate dinner for less than $20.","4 star rating"
"1666670394-7226","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","How can this place be anything less then 5.

They hand pull the noodles in the window all day long and drop straight into the bath for consumption. 

Your options are spicy or normal. One of 6 different noodles. One if three different sizes. Period. That's all you need,trust me.

I ordered the medium, spicy and normal noodles. Chewy, flavorful, slightly spicy goodness. Yes goodness.

In from NYC and stopped by with my wife. Would go back again in a heartbeat.

Hummmmmmm chewy goodness.","5 star rating"
"1666670394-7227","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","What a surprise to have this traditional noodle in Montreal.  Not even California has this top quality soup and noodle.  We are marking another stop just to have it one more time before we head back to Boston and then California.  Got to try.","5 star rating"
"1666670394-7228","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","I would love to tell you what I ordered, but I have zero clue.  Some spicy noodle soup beef soup.  It was excellent.  Service was very rushed.  Washroom requires steps, elevator, walking through a grocery store and a code on the door.  I was very happy when I finally got there.  Would come back for sure.  I give it three Aruns.","4 star rating"
"1666670394-7229","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=0","Nouilles de Lan Zhou","https://www.yelp.ca/biz/nouilles-de-lan-zhou-montr%C3%A9al-2?osq=thai+food","","So, I can't say I'm a fan. After ordering the traditional beef hand pulled noodle, I was quite disappointed. I thought the broth was pretty weak, which is made better with the adding of a shitton of vinegar and chili oil. The meat has very little flavour, but the noodles are nice when pulled right. A few strains were under/overpulled, I might try the Za Jiang Mian but I'll not order the soup noodles anytime soon again.","2 star rating"
